API_UWI,TVD_FT,LateralLength_FT,ENVOperator,WellName,ProducingMonth,TotalProdMonths,ProducingDays,LiquidsProd_BBL,GasProd_MCF,WaterProd_BBL
42-317-40901,8081,9310,"VENCER ENERGY, LLC",TEXACO-MCMURRY B 60 206HL,2020-03-01,27,31,9195,10710,23990
42-317-40901,8081,9310,"VENCER ENERGY, LLC",TEXACO-MCMURRY B 60 206HL,2020-04-01,28,30,9763,13280,25276
42-317-40901,8081,9310,"VENCER ENERGY, LLC",TEXACO-MCMURRY B 60 206HL,2020-05-01,29,31,10380,13932,26666
42-317-40901,8081,9310,"VENCER ENERGY, LLC",TEXACO-MCMURRY B 60 206HL,2020-06-01,30,30,9790,15424,24957
42-317-40901,8081,9310,"VENCER ENERGY, LLC",TEXACO-MCMURRY B 60 206HL,2020-07-01,31,31,9167,15589,23189
42-317-40901,8081,9310,"VENCER ENERGY, LLC",TEXACO-MCMURRY B 60 206HL,2020-08-01,32,31,9216,14612,23130
42-317-40901,8081,9310,"VENCER ENERGY, LLC",TEXACO-MCMURRY B 60 206HL,2020-09-01,33,30,8007,12982,19941
42-317-40901,8081,9310,"VENCER ENERGY, LLC",TEXACO-MCMURRY B 60 206HL,2020-10-01,34,31,7815,12885,19313
42-317-40901,8081,9310,"VENCER ENERGY, LLC",TEXACO-MCMURRY B 60 206HL,2020-11-01,35,30,752,2222,1844
42-317-40901,8081,9310,"VENCER ENERGY, LLC",TEXACO-MCMURRY B 60 206HL,2020-12-01,36,31,2530,5140,6157
42-317-40901,8081,9310,"VENCER ENERGY, LLC",TEXACO-MCMURRY B 60 206HL,2021-01-01,37,31,2980,5913,7195
42-317-40901,8081,9310,"VENCER ENERGY, LLC",TEXACO-MCMURRY B 60 206HL,2021-02-01,38,28,1413,3799,3386
42-317-40901,8081,9310,"VENCER ENERGY, LLC",TEXACO-MCMURRY B 60 206HL,2021-03-01,39,31,3062,6975,7283
42-317-40901,8081,9310,"VENCER ENERGY, LLC",TEXACO-MCMURRY B 60 206HL,2021-04-01,40,30,3950,6903,9323
42-317-40901,8081,9310,"VENCER ENERGY, LLC",TEXACO-MCMURRY B 60 206HL,2021-05-01,41,31,5240,8878,12273
42-317-40901,8081,9310,"VENCER ENERGY, LLC",TEXACO-MCMURRY B 60 206HL,2021-06-01,42,30,4986,8541,11588
42-317-40901,8081,9310,"VENCER ENERGY, LLC",TEXACO-MCMURRY B 60 206HL,2021-07-01,43,31,5681,9929,13101
42-317-40901,8081,9310,"VENCER ENERGY, LLC",TEXACO-MCMURRY B 60 206HL,2021-08-01,44,31,6055,11356,13855
42-317-40901,8081,9310,"VENCER ENERGY, LLC",TEXACO-MCMURRY B 60 206HL,2021-09-01,45,30,5827,5944,13230
42-317-40901,8081,9310,"VENCER ENERGY, LLC",TEXACO-MCMURRY B 60 206HL,2021-10-01,46,31,6386,7169,14388
42-317-40901,8081,9310,"VENCER ENERGY, LLC",TEXACO-MCMURRY B 60 206HL,2021-11-01,47,30,5866,6987,13115
42-317-40901,8081,9310,"VENCER ENERGY, LLC",TEXACO-MCMURRY B 60 206HL,2021-12-01,48,31,5827,7553,12927
42-317-40901,8081,9310,"VENCER ENERGY, LLC",TEXACO-MCMURRY B 60 206HL,2022-01-01,49,31,6546,7487,14409
42-317-40901,8081,9310,"VENCER ENERGY, LLC",TEXACO-MCMURRY B 60 206HL,2022-02-01,50,28,5823,7651,12722
42-317-40901,8081,9310,"VENCER ENERGY, LLC",TEXACO-MCMURRY B 60 206HL,2022-03-01,51,31,5617,8777,12181
42-317-40901,8081,9310,"VENCER ENERGY, LLC",TEXACO-MCMURRY B 60 206HL,2022-04-01,52,30,4741,8033,10202
42-317-40901,8081,9310,"VENCER ENERGY, LLC",TEXACO-MCMURRY B 60 206HL,2022-05-01,53,0,0,0,0
42-317-40901,8081,9310,"VENCER ENERGY, LLC",TEXACO-MCMURRY B 60 206HL,2022-06-01,54,30,167,571,354
42-317-40901,8081,9310,"VENCER ENERGY, LLC",TEXACO-MCMURRY B 60 206HL,2022-07-01,55,31,596,840,1253
42-317-40901,8081,9310,"VENCER ENERGY, LLC",TEXACO-MCMURRY B 60 206HL,2022-08-01,56,31,3409,4895,7111
42-317-40901,8081,9310,"VENCER ENERGY, LLC",TEXACO-MCMURRY B 60 206HL,2022-09-01,57,30,2877,2466,5955
42-317-40901,8081,9310,"VENCER ENERGY, LLC",TEXACO-MCMURRY B 60 206HL,2022-10-01,58,31,3181,3621,6534
42-317-40901,8081,9310,"VENCER ENERGY, LLC",TEXACO-MCMURRY B 60 206HL,2022-11-01,59,30,2909,3078,5929
42-317-41004,8124,10354,EXXON,STRAIN 20 UNIT 2 2028SH,2018-05-01,1,31,38584,37206,50290
42-317-41004,8124,10354,EXXON,STRAIN 20 UNIT 2 2028SH,2018-06-01,2,30,43885,53618,57212
42-317-41004,8124,10354,EXXON,STRAIN 20 UNIT 2 2028SH,2018-07-01,3,31,45214,60159,58960
42-317-41004,8124,10354,EXXON,STRAIN 20 UNIT 2 2028SH,2018-08-01,4,31,43070,56625,56179
42-317-41004,8124,10354,EXXON,STRAIN 20 UNIT 2 2028SH,2018-09-01,5,30,41965,53585,54753
42-317-41004,8124,10354,EXXON,STRAIN 20 UNIT 2 2028SH,2018-10-01,6,31,38588,46160,50359
42-317-41004,8124,10354,EXXON,STRAIN 20 UNIT 2 2028SH,2018-11-01,7,30,43722,56489,57075
42-317-41004,8124,10354,EXXON,STRAIN 20 UNIT 2 2028SH,2018-12-01,8,31,44514,64719,58124
42-317-41004,8124,10354,EXXON,STRAIN 20 UNIT 2 2028SH,2019-01-01,9,31,42647,70965,55701
42-317-41004,8124,10354,EXXON,STRAIN 20 UNIT 2 2028SH,2019-02-01,10,28,32627,50507,42624
42-317-41004,8124,10354,EXXON,STRAIN 20 UNIT 2 2028SH,2019-03-01,11,31,35313,70705,46146
42-317-41004,8124,10354,EXXON,STRAIN 20 UNIT 2 2028SH,2019-04-01,12,30,31772,72279,41530
42-317-41004,8124,10354,EXXON,STRAIN 20 UNIT 2 2028SH,2019-05-01,13,31,2822,6857,3690
42-317-41004,8124,10354,EXXON,STRAIN 20 UNIT 2 2028SH,2019-06-01,14,30,222,0,290
42-317-41004,8124,10354,EXXON,STRAIN 20 UNIT 2 2028SH,2019-07-01,15,0,0,0,0
42-317-41004,8124,10354,EXXON,STRAIN 20 UNIT 2 2028SH,2019-08-01,16,0,0,0,0
42-317-41004,8124,10354,EXXON,STRAIN 20 UNIT 2 2028SH,2019-09-01,17,0,0,0,0
42-317-41004,8124,10354,EXXON,STRAIN 20 UNIT 2 2028SH,2019-10-01,18,31,3374,2098,4417
42-317-41004,8124,10354,EXXON,STRAIN 20 UNIT 2 2028SH,2019-11-01,19,30,9336,5894,12226
42-317-41004,8124,10354,EXXON,STRAIN 20 UNIT 2 2028SH,2019-12-01,20,31,6448,4444,8446
42-317-41004,8124,10354,EXXON,STRAIN 20 UNIT 2 2028SH,2020-01-01,21,31,5899,6366,7729
42-317-41004,8124,10354,EXXON,STRAIN 20 UNIT 2 2028SH,2020-02-01,22,29,4218,5432,5527
42-317-41004,8124,10354,EXXON,STRAIN 20 UNIT 2 2028SH,2020-03-01,23,31,4301,6747,5639
42-317-41004,8124,10354,EXXON,STRAIN 20 UNIT 2 2028SH,2020-04-01,24,30,3487,6261,4572
42-317-41004,8124,10354,EXXON,STRAIN 20 UNIT 2 2028SH,2020-05-01,25,31,1445,1541,1896
42-317-41004,8124,10354,EXXON,STRAIN 20 UNIT 2 2028SH,2020-06-01,26,30,3621,5405,4750
42-317-41004,8124,10354,EXXON,STRAIN 20 UNIT 2 2028SH,2020-07-01,27,31,2613,5639,3429
42-317-41004,8124,10354,EXXON,STRAIN 20 UNIT 2 2028SH,2020-08-01,28,31,2288,5534,3004
42-317-41004,8124,10354,EXXON,STRAIN 20 UNIT 2 2028SH,2020-09-01,29,30,1881,4608,2469
42-317-41004,8124,10354,EXXON,STRAIN 20 UNIT 2 2028SH,2020-10-01,30,31,1731,4389,2273
42-317-41004,8124,10354,EXXON,STRAIN 20 UNIT 2 2028SH,2020-11-01,31,30,1539,3894,2021
42-317-41004,8124,10354,EXXON,STRAIN 20 UNIT 2 2028SH,2020-12-01,32,31,1428,3885,1877
42-317-41004,8124,10354,EXXON,STRAIN 20 UNIT 2 2028SH,2021-01-01,33,31,1110,3296,1459
42-317-41004,8124,10354,EXXON,STRAIN 20 UNIT 2 2028SH,2021-02-01,34,28,119,546,156
42-317-41004,8124,10354,EXXON,STRAIN 20 UNIT 2 2028SH,2021-03-01,35,31,89,320,118
42-317-41004,8124,10354,EXXON,STRAIN 20 UNIT 2 2028SH,2021-04-01,36,30,488,868,641
42-317-41004,8124,10354,EXXON,STRAIN 20 UNIT 2 2028SH,2021-05-01,37,31,905,1149,1191
42-317-41004,8124,10354,EXXON,STRAIN 20 UNIT 2 2028SH,2021-06-01,38,30,907,1402,1193
42-317-41004,8124,10354,EXXON,STRAIN 20 UNIT 2 2028SH,2021-07-01,39,31,1260,1700,1659
42-317-41004,8124,10354,EXXON,STRAIN 20 UNIT 2 2028SH,2021-08-01,40,31,895,1277,1179
42-317-41004,8124,10354,EXXON,STRAIN 20 UNIT 2 2028SH,2021-09-01,41,30,1231,1956,1622
42-317-41004,8124,10354,EXXON,STRAIN 20 UNIT 2 2028SH,2021-10-01,42,31,1193,2176,1571
42-317-41004,8124,10354,EXXON,STRAIN 20 UNIT 2 2028SH,2021-11-01,43,30,1067,2363,1406
42-317-41004,8124,10354,EXXON,STRAIN 20 UNIT 2 2028SH,2021-12-01,44,31,1146,2833,1511
42-317-41004,8124,10354,EXXON,STRAIN 20 UNIT 2 2028SH,2022-01-01,45,31,947,2510,1248
42-317-41004,8124,10354,EXXON,STRAIN 20 UNIT 2 2028SH,2022-02-01,46,28,806,2180,1063
42-317-41004,8124,10354,EXXON,STRAIN 20 UNIT 2 2028SH,2022-03-01,47,31,954,2779,1258
42-317-41004,8124,10354,EXXON,STRAIN 20 UNIT 2 2028SH,2022-04-01,48,30,846,2738,1116
42-317-41004,8124,10354,EXXON,STRAIN 20 UNIT 2 2028SH,2022-05-01,49,31,830,2689,1095
42-317-41004,8124,10354,EXXON,STRAIN 20 UNIT 2 2028SH,2022-06-01,50,30,842,2504,1112
42-317-41004,8124,10354,EXXON,STRAIN 20 UNIT 2 2028SH,2022-07-01,51,31,730,2544,964
42-317-41004,8124,10354,EXXON,STRAIN 20 UNIT 2 2028SH,2022-08-01,52,31,590,1891,779
42-317-41004,8124,10354,EXXON,STRAIN 20 UNIT 2 2028SH,2022-09-01,53,30,1083,1735,1431
42-317-41004,8124,10354,EXXON,STRAIN 20 UNIT 2 2028SH,2022-10-01,54,31,826,1892,1092
42-317-41004,8124,10354,EXXON,STRAIN 20 UNIT 2 2028SH,2022-11-01,55,30,768,1881,1016
42-317-44043,7967,10183,"VENCER ENERGY, LLC",CAFFEY-CHIEFTAIN 3229D 4HL,2022-07-01,1,31,3039,1555,10536
42-317-44043,7967,10183,"VENCER ENERGY, LLC",CAFFEY-CHIEFTAIN 3229D 4HL,2022-08-01,2,31,24741,18904,96196
42-317-44043,7967,10183,"VENCER ENERGY, LLC",CAFFEY-CHIEFTAIN 3229D 4HL,2022-09-01,3,30,33861,29548,87444
42-317-44043,7967,10183,"VENCER ENERGY, LLC",CAFFEY-CHIEFTAIN 3229D 4HL,2022-10-01,4,31,30372,29046,55586
42-317-44040,7897,10182,"VENCER ENERGY, LLC",CAFFEY-CHIEFTAIN 3229A 1HL,2022-07-01,1,31,2564,5766,4609
42-317-44040,7897,10182,"VENCER ENERGY, LLC",CAFFEY-CHIEFTAIN 3229A 1HL,2022-08-01,2,31,15701,13559,31649
42-317-44040,7897,10182,"VENCER ENERGY, LLC",CAFFEY-CHIEFTAIN 3229A 1HL,2022-09-01,3,30,20246,16785,46814
42-317-44040,7897,10182,"VENCER ENERGY, LLC",CAFFEY-CHIEFTAIN 3229A 1HL,2022-10-01,4,31,28384,23937,65548
42-317-40617,8207,7220,"VENCER ENERGY, LLC",MCMURRY-CRIM 30 203HL,2017-10-01,1,31,3015,2408,824
42-317-40617,8207,7220,"VENCER ENERGY, LLC",MCMURRY-CRIM 30 203HL,2017-11-01,2,30,12900,9303,21947
42-317-40617,8207,7220,"VENCER ENERGY, LLC",MCMURRY-CRIM 30 203HL,2017-12-01,3,31,10592,7683,18128
42-317-40617,8207,7220,"VENCER ENERGY, LLC",MCMURRY-CRIM 30 203HL,2018-01-01,4,31,3719,3546,6404
42-317-40617,8207,7220,"VENCER ENERGY, LLC",MCMURRY-CRIM 30 203HL,2018-02-01,5,28,6170,14081,10687
42-317-40617,8207,7220,"VENCER ENERGY, LLC",MCMURRY-CRIM 30 203HL,2018-03-01,6,31,5870,16921,10226
42-317-40617,8207,7220,"VENCER ENERGY, LLC",MCMURRY-CRIM 30 203HL,2018-04-01,7,30,2929,8399,5133
42-317-40617,8207,7220,"VENCER ENERGY, LLC",MCMURRY-CRIM 30 203HL,2018-05-01,8,31,1114,1297,1963
42-317-40617,8207,7220,"VENCER ENERGY, LLC",MCMURRY-CRIM 30 203HL,2018-06-01,9,30,2711,2255,4808
42-317-40617,8207,7220,"VENCER ENERGY, LLC",MCMURRY-CRIM 30 203HL,2018-07-01,10,31,3321,4519,5926
42-317-40617,8207,7220,"VENCER ENERGY, LLC",MCMURRY-CRIM 30 203HL,2018-08-01,11,31,4244,5957,7619
42-317-40617,8207,7220,"VENCER ENERGY, LLC",MCMURRY-CRIM 30 203HL,2018-09-01,12,30,3920,12806,7080
42-317-40617,8207,7220,"VENCER ENERGY, LLC",MCMURRY-CRIM 30 203HL,2018-10-01,13,31,2923,8854,5310
42-317-40617,8207,7220,"VENCER ENERGY, LLC",MCMURRY-CRIM 30 203HL,2018-11-01,14,30,3510,12099,6416
42-317-40617,8207,7220,"VENCER ENERGY, LLC",MCMURRY-CRIM 30 203HL,2018-12-01,15,31,3676,13852,6760
42-317-40617,8207,7220,"VENCER ENERGY, LLC",MCMURRY-CRIM 30 203HL,2019-01-01,16,31,2980,14555,5513
42-317-40617,8207,7220,"VENCER ENERGY, LLC",MCMURRY-CRIM 30 203HL,2019-02-01,17,28,2007,10296,3734
42-317-40617,8207,7220,"VENCER ENERGY, LLC",MCMURRY-CRIM 30 203HL,2019-03-01,18,31,2692,8951,5039
42-317-40617,8207,7220,"VENCER ENERGY, LLC",MCMURRY-CRIM 30 203HL,2019-04-01,19,30,2247,8340,4230
42-317-40617,8207,7220,"VENCER ENERGY, LLC",MCMURRY-CRIM 30 203HL,2019-05-01,20,31,2066,12782,3913
42-317-40617,8207,7220,"VENCER ENERGY, LLC",MCMURRY-CRIM 30 203HL,2019-06-01,21,30,1760,11386,3354
42-317-40617,8207,7220,"VENCER ENERGY, LLC",MCMURRY-CRIM 30 203HL,2019-07-01,22,31,1611,11168,3088
42-317-40617,8207,7220,"VENCER ENERGY, LLC",MCMURRY-CRIM 30 203HL,2019-08-01,23,31,1501,12407,2894
42-317-40617,8207,7220,"VENCER ENERGY, LLC",MCMURRY-CRIM 30 203HL,2019-09-01,24,30,1418,10223,2752
42-317-40617,8207,7220,"VENCER ENERGY, LLC",MCMURRY-CRIM 30 203HL,2019-10-01,25,31,1500,9833,2927
42-317-40617,8207,7220,"VENCER ENERGY, LLC",MCMURRY-CRIM 30 203HL,2019-11-01,26,30,1453,9502,2853
42-317-40617,8207,7220,"VENCER ENERGY, LLC",MCMURRY-CRIM 30 203HL,2019-12-01,27,31,1525,9505,3013
42-317-40617,8207,7220,"VENCER ENERGY, LLC",MCMURRY-CRIM 30 203HL,2020-01-01,28,31,1133,9790,2252
42-317-40617,8207,7220,"VENCER ENERGY, LLC",MCMURRY-CRIM 30 203HL,2020-02-01,29,29,900,8781,1799
42-317-40617,8207,7220,"VENCER ENERGY, LLC",MCMURRY-CRIM 30 203HL,2020-03-01,30,31,1057,10424,2126
42-317-40617,8207,7220,"VENCER ENERGY, LLC",MCMURRY-CRIM 30 203HL,2020-04-01,31,30,863,9548,1746
42-317-40617,8207,7220,"VENCER ENERGY, LLC",MCMURRY-CRIM 30 203HL,2020-05-01,32,31,897,10483,1825
42-317-40617,8207,7220,"VENCER ENERGY, LLC",MCMURRY-CRIM 30 203HL,2020-06-01,33,30,893,9885,1829
42-317-40617,8207,7220,"VENCER ENERGY, LLC",MCMURRY-CRIM 30 203HL,2020-07-01,34,31,855,10509,1761
42-317-40617,8207,7220,"VENCER ENERGY, LLC",MCMURRY-CRIM 30 203HL,2020-08-01,35,31,848,9972,1757
42-317-40617,8207,7220,"VENCER ENERGY, LLC",MCMURRY-CRIM 30 203HL,2020-09-01,36,30,698,8788,1456
42-317-40617,8207,7220,"VENCER ENERGY, LLC",MCMURRY-CRIM 30 203HL,2020-10-01,37,31,653,8474,1370
42-317-40617,8207,7220,"VENCER ENERGY, LLC",MCMURRY-CRIM 30 203HL,2020-11-01,38,30,707,8132,1493
42-317-40617,8207,7220,"VENCER ENERGY, LLC",MCMURRY-CRIM 30 203HL,2020-12-01,39,31,666,4702,1413
42-317-40617,8207,7220,"VENCER ENERGY, LLC",MCMURRY-CRIM 30 203HL,2021-01-01,40,31,626,8712,1336
42-317-40617,8207,7220,"VENCER ENERGY, LLC",MCMURRY-CRIM 30 203HL,2021-02-01,41,28,384,6574,826
42-317-40617,8207,7220,"VENCER ENERGY, LLC",MCMURRY-CRIM 30 203HL,2021-03-01,42,31,525,9556,1134
42-317-40617,8207,7220,"VENCER ENERGY, LLC",MCMURRY-CRIM 30 203HL,2021-04-01,43,30,612,8385,1330
42-317-40617,8207,7220,"VENCER ENERGY, LLC",MCMURRY-CRIM 30 203HL,2021-05-01,44,31,638,10136,1396
42-317-40617,8207,7220,"VENCER ENERGY, LLC",MCMURRY-CRIM 30 203HL,2021-06-01,45,30,523,9634,1149
42-317-40617,8207,7220,"VENCER ENERGY, LLC",MCMURRY-CRIM 30 203HL,2021-07-01,46,31,496,10341,1098
42-317-40617,8207,7220,"VENCER ENERGY, LLC",MCMURRY-CRIM 30 203HL,2021-08-01,47,31,510,10869,1135
42-317-40617,8207,7220,"VENCER ENERGY, LLC",MCMURRY-CRIM 30 203HL,2021-09-01,48,30,466,9331,1043
42-317-40617,8207,7220,"VENCER ENERGY, LLC",MCMURRY-CRIM 30 203HL,2021-10-01,49,31,493,10010,1112
42-317-40617,8207,7220,"VENCER ENERGY, LLC",MCMURRY-CRIM 30 203HL,2021-11-01,50,30,468,10473,1060
42-317-40617,8207,7220,"VENCER ENERGY, LLC",MCMURRY-CRIM 30 203HL,2021-12-01,51,31,471,9663,1075
42-317-40617,8207,7220,"VENCER ENERGY, LLC",MCMURRY-CRIM 30 203HL,2022-01-01,52,31,364,9175,834
42-317-40617,8207,7220,"VENCER ENERGY, LLC",MCMURRY-CRIM 30 203HL,2022-02-01,53,28,272,6857,627
42-317-40617,8207,7220,"VENCER ENERGY, LLC",MCMURRY-CRIM 30 203HL,2022-03-01,54,31,445,7426,1033
42-317-40617,8207,7220,"VENCER ENERGY, LLC",MCMURRY-CRIM 30 203HL,2022-04-01,55,30,421,9002,983
42-317-40617,8207,7220,"VENCER ENERGY, LLC",MCMURRY-CRIM 30 203HL,2022-05-01,56,31,319,8749,750
42-317-40617,8207,7220,"VENCER ENERGY, LLC",MCMURRY-CRIM 30 203HL,2022-06-01,57,30,326,7612,770
42-317-40617,8207,7220,"VENCER ENERGY, LLC",MCMURRY-CRIM 30 203HL,2022-07-01,58,31,317,7492,753
42-317-40617,8207,7220,"VENCER ENERGY, LLC",MCMURRY-CRIM 30 203HL,2022-08-01,59,31,361,12413,864
42-317-40617,8207,7220,"VENCER ENERGY, LLC",MCMURRY-CRIM 30 203HL,2022-09-01,60,30,359,10555,865
42-317-40617,8207,7220,"VENCER ENERGY, LLC",MCMURRY-CRIM 30 203HL,2022-10-01,61,31,392,8563,948
42-317-43905,8175,12780,"VENCER ENERGY, LLC",TEXACO-MCMURRY 3244B 2HL,2022-07-01,1,31,9607,8867,27423
42-317-43905,8175,12780,"VENCER ENERGY, LLC",TEXACO-MCMURRY 3244B 2HL,2022-08-01,2,31,20763,20427,65928
42-317-43905,8175,12780,"VENCER ENERGY, LLC",TEXACO-MCMURRY 3244B 2HL,2022-09-01,3,30,22300,30095,78318
42-317-43905,8175,12780,"VENCER ENERGY, LLC",TEXACO-MCMURRY 3244B 2HL,2022-10-01,4,31,19762,35432,69245
42-317-43905,8175,12780,"VENCER ENERGY, LLC",TEXACO-MCMURRY 3244B 2HL,2022-11-01,5,30,16446,36448,57492
42-317-43952,7954,10386,EXXON,DIRE WOLF UNIT 2 0427SH,2022-09-01,1,30,7433,11067,57446
42-317-43952,7954,10386,EXXON,DIRE WOLF UNIT 2 0427SH,2022-10-01,2,31,14498,21653,119618
42-317-43952,7954,10386,EXXON,DIRE WOLF UNIT 2 0427SH,2022-11-01,3,30,14734,23942,121299
