FIELD,MAJOR,RESERVOIR,API_UWI,TVD_FT,LateralLength_FT,ENVOperator,WellName,ProducingMonth,TotalProdMonths,ProducingDays,LiquidsProd_BBL,GasProd_MCF,WaterProd_BBL
IDARADO2,OIL,WCB,42-317-40742,8741,7350,"VENCER ENERGY, LLC",MCMURRY-CRIM 70 107HB,2017-12-01,2,31,14854,10095,32742
IDARADO2,OIL,WCB,42-317-40742,8741,7350,"VENCER ENERGY, LLC",MCMURRY-CRIM 70 107HB,2018-01-01,3,31,11942,4721,26306
IDARADO2,OIL,WCB,42-317-40742,8741,7350,"VENCER ENERGY, LLC",MCMURRY-CRIM 70 107HB,2018-02-01,4,28,9763,14146,21492
IDARADO2,OIL,WCB,42-317-40742,8741,7350,"VENCER ENERGY, LLC",MCMURRY-CRIM 70 107HB,2018-03-01,5,31,13652,31894,30034
IDARADO2,OIL,WCB,42-317-40742,8741,7350,"VENCER ENERGY, LLC",MCMURRY-CRIM 70 107HB,2018-04-01,6,30,8861,25860,19481
IDARADO2,OIL,WCB,42-317-40742,8741,7350,"VENCER ENERGY, LLC",MCMURRY-CRIM 70 107HB,2018-05-01,7,31,1133,7101,2489
IDARADO2,OIL,WCB,42-317-40742,8741,7350,"VENCER ENERGY, LLC",MCMURRY-CRIM 70 107HB,2018-06-01,8,30,3447,5319,7568
IDARADO2,OIL,WCB,42-317-40742,8741,7350,"VENCER ENERGY, LLC",MCMURRY-CRIM 70 107HB,2018-07-01,9,31,4591,3432,10074
IDARADO2,OIL,WCB,42-317-40742,8741,7350,"VENCER ENERGY, LLC",MCMURRY-CRIM 70 107HB,2018-08-01,10,31,10621,3567,23288
IDARADO2,OIL,WCB,42-317-40742,8741,7350,"VENCER ENERGY, LLC",MCMURRY-CRIM 70 107HB,2018-09-01,11,30,12444,7513,27269
IDARADO2,OIL,WCB,42-317-40742,8741,7350,"VENCER ENERGY, LLC",MCMURRY-CRIM 70 107HB,2018-10-01,12,31,12057,13652,26403
IDARADO2,OIL,WCB,42-317-40742,8741,7350,"VENCER ENERGY, LLC",MCMURRY-CRIM 70 107HB,2018-11-01,13,30,9836,11699,21526
IDARADO2,OIL,WCB,42-317-40742,8741,7350,"VENCER ENERGY, LLC",MCMURRY-CRIM 70 107HB,2018-12-01,14,31,9923,11447,21700
IDARADO2,OIL,WCB,42-317-40742,8741,7350,"VENCER ENERGY, LLC",MCMURRY-CRIM 70 107HB,2019-01-01,15,31,7217,6709,15773
IDARADO2,OIL,WCB,42-317-40742,8741,7350,"VENCER ENERGY, LLC",MCMURRY-CRIM 70 107HB,2019-02-01,16,28,107,0,234
IDARADO2,OIL,WCB,42-317-40742,8741,7350,"VENCER ENERGY, LLC",MCMURRY-CRIM 70 107HB,2019-03-01,17,31,2955,3186,6450
IDARADO2,OIL,WCB,42-317-40742,8741,7350,"VENCER ENERGY, LLC",MCMURRY-CRIM 70 107HB,2019-04-01,18,30,5608,1767,12233
IDARADO2,OIL,WCB,42-317-40742,8741,7350,"VENCER ENERGY, LLC",MCMURRY-CRIM 70 107HB,2019-05-01,19,31,6208,2331,13532
IDARADO2,OIL,WCB,42-317-40742,8741,7350,"VENCER ENERGY, LLC",MCMURRY-CRIM 70 107HB,2019-06-01,20,30,6655,7640,14497
IDARADO2,OIL,WCB,42-317-40742,8741,7350,"VENCER ENERGY, LLC",MCMURRY-CRIM 70 107HB,2019-07-01,21,31,9837,10296,21414
IDARADO2,OIL,WCB,42-317-40742,8741,7350,"VENCER ENERGY, LLC",MCMURRY-CRIM 70 107HB,2019-08-01,22,31,10166,11948,22116
IDARADO2,OIL,WCB,42-317-40742,8741,7350,"VENCER ENERGY, LLC",MCMURRY-CRIM 70 107HB,2019-09-01,23,30,9927,10977,21581
IDARADO2,OIL,WCB,42-317-40742,8741,7350,"VENCER ENERGY, LLC",MCMURRY-CRIM 70 107HB,2019-10-01,24,31,9603,14769,20864
IDARADO2,OIL,WCB,42-317-40742,8741,7350,"VENCER ENERGY, LLC",MCMURRY-CRIM 70 107HB,2019-11-01,25,30,7494,16150,16272
IDARADO2,OIL,WCB,42-317-40742,8741,7350,"VENCER ENERGY, LLC",MCMURRY-CRIM 70 107HB,2019-12-01,26,31,7054,17640,15305
IDARADO2,OIL,WCB,42-317-40742,8741,7350,"VENCER ENERGY, LLC",MCMURRY-CRIM 70 107HB,2020-01-01,27,31,7157,13613,15518
IDARADO2,OIL,WCB,42-317-40742,8741,7350,"VENCER ENERGY, LLC",MCMURRY-CRIM 70 107HB,2020-02-01,28,29,6765,12983,14659
IDARADO2,OIL,WCB,42-317-40742,8741,7350,"VENCER ENERGY, LLC",MCMURRY-CRIM 70 107HB,2020-03-01,29,31,6747,13796,14611
IDARADO2,OIL,WCB,42-317-40742,8741,7350,"VENCER ENERGY, LLC",MCMURRY-CRIM 70 107HB,2020-04-01,30,30,5699,11627,12334
IDARADO2,OIL,WCB,42-317-40742,8741,7350,"VENCER ENERGY, LLC",MCMURRY-CRIM 70 107HB,2020-05-01,31,31,5385,12422,11646
IDARADO2,OIL,WCB,42-317-40742,8741,7350,"VENCER ENERGY, LLC",MCMURRY-CRIM 70 107HB,2020-06-01,32,30,5068,11021,10953
IDARADO2,OIL,WCB,42-317-40742,8741,7350,"VENCER ENERGY, LLC",MCMURRY-CRIM 70 107HB,2020-07-01,33,31,4609,8521,9955
IDARADO2,OIL,WCB,42-317-40742,8741,7350,"VENCER ENERGY, LLC",MCMURRY-CRIM 70 107HB,2020-08-01,34,31,4479,10272,9668
IDARADO2,OIL,WCB,42-317-40742,8741,7350,"VENCER ENERGY, LLC",MCMURRY-CRIM 70 107HB,2020-09-01,35,30,4120,9225,8886
IDARADO2,OIL,WCB,42-317-40742,8741,7350,"VENCER ENERGY, LLC",MCMURRY-CRIM 70 107HB,2020-10-01,36,31,3532,6157,7613
IDARADO2,OIL,WCB,42-317-40742,8741,7350,"VENCER ENERGY, LLC",MCMURRY-CRIM 70 107HB,2020-11-01,37,30,4008,8401,8633
IDARADO2,OIL,WCB,42-317-40742,8741,7350,"VENCER ENERGY, LLC",MCMURRY-CRIM 70 107HB,2020-12-01,38,31,2810,5798,6049
IDARADO2,OIL,WCB,42-317-40742,8741,7350,"VENCER ENERGY, LLC",MCMURRY-CRIM 70 107HB,2021-01-01,39,31,3407,8453,7329
IDARADO2,OIL,WCB,42-317-40742,8741,7350,"VENCER ENERGY, LLC",MCMURRY-CRIM 70 107HB,2021-02-01,40,28,2717,6052,5840
IDARADO2,OIL,WCB,42-317-40742,8741,7350,"VENCER ENERGY, LLC",MCMURRY-CRIM 70 107HB,2021-03-01,41,31,4309,7585,9259
IDARADO2,OIL,WCB,42-317-40742,8741,7350,"VENCER ENERGY, LLC",MCMURRY-CRIM 70 107HB,2021-04-01,42,30,3526,8946,7570
IDARADO2,OIL,WCB,42-317-40742,8741,7350,"VENCER ENERGY, LLC",MCMURRY-CRIM 70 107HB,2021-05-01,43,31,3906,11571,8381
IDARADO2,OIL,WCB,42-317-40742,8741,7350,"VENCER ENERGY, LLC",MCMURRY-CRIM 70 107HB,2021-06-01,44,30,3117,10699,6683
IDARADO2,OIL,WCB,42-317-40742,8741,7350,"VENCER ENERGY, LLC",MCMURRY-CRIM 70 107HB,2021-07-01,45,31,3026,11174,6484
IDARADO2,OIL,WCB,42-317-40742,8741,7350,"VENCER ENERGY, LLC",MCMURRY-CRIM 70 107HB,2021-08-01,46,31,2842,10459,6086
IDARADO2,OIL,WCB,42-317-40742,8741,7350,"VENCER ENERGY, LLC",MCMURRY-CRIM 70 107HB,2021-09-01,47,30,2742,12265,5869
