WellName,TotalProdMonths,OIL_BBL
VLT RUGER PREDATOR UNIT 0021WA,36,1880.7611523872224
VLT RUGER PREDATOR UNIT 0021WA,38,2409.204050283708
VLT RUGER PREDATOR UNIT 0021WA,39,2569.309382739271
VLT RUGER PREDATOR UNIT 0021WA,40,2297.479753806284
VLT RUGER PREDATOR UNIT 0021WA,41,1863.607009624126
MCMURRY-CRIM 70 107HA,1,9090.987606339337
MCMURRY-CRIM 70 107HA,2,11050.308761929437
MCMURRY-CRIM 70 107HA,3,8296.194301013578
MCMURRY-CRIM 70 107HA,4,9730.310489268904
MCMURRY-CRIM 70 107HA,5,6213.618920124944
MCMURRY-CRIM 70 107HA,6,480.4767456924472
MCMURRY-CRIM 70 107HA,7,2470.254350736278
MCMURRY-CRIM 70 107HA,8,4866.468022628147
MCMURRY-CRIM 70 107HA,9,2603.238761497603
MCMURRY-CRIM 70 107HA,10,2791.753681392235
MCMURRY-CRIM 70 107HA,11,2319.02232586259
MCMURRY-CRIM 70 107HA,12,1731.6198125836677
MCMURRY-CRIM 70 107HA,13,1497.223301809388
MCMURRY-CRIM 70 107HA,14,962.9226583754372
MCMURRY-CRIM 70 107HA,16,311.7847735026126
MCMURRY-CRIM 70 107HA,17,541.2583668005353
MCMURRY-CRIM 70 107HA,18,513.9525845316751
MCMURRY-CRIM 70 107HA,19,503.9535921463632
MCMURRY-CRIM 70 107HA,20,638.6664939327202
MCMURRY-CRIM 70 107HA,21,583.5298181975212
MCMURRY-CRIM 70 107HA,22,521.5885765283355
MCMURRY-CRIM 70 107HA,23,432.560348922572
MCMURRY-CRIM 70 107HA,24,309.2904953145916
MCMURRY-CRIM 70 107HA,25,249.4278188020901
MCMURRY-CRIM 70 107HA,26,223.82864792503344
MCMURRY-CRIM 70 107HA,27,200.67396020865067
MCMURRY-CRIM 70 107HA,28,166.06641620244417
MCMURRY-CRIM 70 107HA,29,128.19277108433732
MCMURRY-CRIM 70 107HA,30,103.70946150192164
MCMURRY-CRIM 70 107HA,31,89.53145917001338
MCMURRY-CRIM 70 107HA,32,69.57723366584618
MCMURRY-CRIM 70 107HA,33,59.731398713132094
MCMURRY-CRIM 70 107HA,34,50.19187862561356
MCMURRY-CRIM 70 107HA,35,37.41417282031351
MCMURRY-CRIM 70 107HA,36,38.66131191432395
MCMURRY-CRIM 70 107HA,37,22.97361488966619
MCMURRY-CRIM 70 107HA,38,24.942781880209008
MCMURRY-CRIM 70 107HA,39,19.62134251290878
MCMURRY-CRIM 70 107HA,40,24.942781880209008
MCMURRY-CRIM 70 107HA,41,18.31325301204819
MCMURRY-CRIM 70 107HA,42,17.722502914885347
MCMURRY-CRIM 70 107HA,43,12.88710397144132
MCMURRY-CRIM 70 107HA,44,10.502223949561689
MCMURRY-CRIM 70 107HA,45,9.189445955866477
MCMURRY-CRIM 70 107HA,46,8.139223560910308
MCMURRY-CRIM 70 107HA,47,6.563889968476055
MCMURRY-CRIM 70 107HA,48,5.426149040606871
MCMURRY-CRIM 70 107HA,49,5.251111974780844
MCMURRY-CRIM 70 107HA,50,3.938333981085633
MCMURRY-CRIM 70 107HA,51,4.360298336201951
MCMURRY-CRIM 70 107HA,52,3.938333981085633
MCMURRY-CRIM 70 107HA,53,2.713074520303436
MCMURRY-CRIM 70 107HA,54,0.6563889968476054
MCMURRY-CRIM 70 107HA,56,0.6563889968476054
MCMURRY-CRIM 70 107HA,57,1.3127779936952109
MCMURRY-CRIM 70 107HA,58,1.3565372601517178
MCMURRY-CRIM 70 107HA,59,1.3127779936952109
MEEK-HARDIN 3B 2H,1,16490.275526742298
MEEK-HARDIN 3B 2H,2,20726.01296596434
MEEK-HARDIN 3B 2H,3,17287.943744445023
MEEK-HARDIN 3B 2H,4,13111.857583520676
MEEK-HARDIN 3B 2H,5,11046.380334954076
MEEK-HARDIN 3B 2H,6,9469.205834683951
MEEK-HARDIN 3B 2H,7,8047.541869259859
MEEK-HARDIN 3B 2H,8,7406.990118680398
MEEK-HARDIN 3B 2H,9,6861.138704449207
MEEK-HARDIN 3B 2H,10,6257.055831889565
MEEK-HARDIN 3B 2H,11,5141.632247608092
MEEK-HARDIN 3B 2H,12,4219.827120475418
MEEK-HARDIN 3B 2H,13,
MEEK-HARDIN 3B 2H,14,3121.5018908698
MEEK-HARDIN 3B 2H,15,3977.910806713023
MEEK-HARDIN 3B 2H,16,3979.8975270559936
MEEK-HARDIN 3B 2H,17,3782.036736898973
MEEK-HARDIN 3B 2H,18,3831.886861504679
MEEK-HARDIN 3B 2H,19,3782.036736898973
MEEK-HARDIN 3B 2H,20,4106.550948920373
MEEK-HARDIN 3B 2H,21,4252.078214042976
MEEK-HARDIN 3B 2H,22,3135.5059041444774
MEEK-HARDIN 3B 2H,23,3805.066136874575
MEEK-HARDIN 3B 2H,24,4049.4327390599674
MEEK-HARDIN 3B 2H,25,2818.1628065038944
MEEK-HARDIN 3B 2H,26,1690.0864397622902
MEEK-HARDIN 3B 2H,27,2780.9118000731946
MEEK-HARDIN 3B 2H,28,3135.044701207717
MEEK-HARDIN 3B 2H,29,3230.30794165316
MEEK-HARDIN 3B 2H,30,3163.3554660950485
MEEK-HARDIN 3B 2H,31,3195.9211237169093
MEEK-HARDIN 3B 2H,32,2676.6089820672346
MEEK-HARDIN 3B 2H,33,2722.30354995556
MEEK-HARDIN 3B 2H,34,2956.239870340356
MEEK-HARDIN 3B 2H,35,2762.534636900716
MEEK-HARDIN 3B 2H,36,2385.5213398163146
MEEK-HARDIN 3B 2H,37,1939.535734825116
MEEK-HARDIN 3B 2H,38,1646.9746083198268
MEEK-HARDIN 3B 2H,39,1477.1265749986928
MEEK-HARDIN 3B 2H,40,1758.744183614785
MEEK-HARDIN 3B 2H,41,1750.6482982171794
MEEK-HARDIN 3B 2H,42,1396.6644011083806
MEEK-HARDIN 3B 2H,43,2059.103187466234
VLT BROWNING MEDALLION UNIT 0012WA,1,12848.233278375845
VLT BROWNING MEDALLION UNIT 0012WA,2,19678.051313817687
VLT BROWNING MEDALLION UNIT 0012WA,3,19792.480522419417
VLT BROWNING MEDALLION UNIT 0012WA,4,15412.51591629359
VLT BROWNING MEDALLION UNIT 0012WA,5,13374.379381869034
VLT BROWNING MEDALLION UNIT 0012WA,6,10609.84084623385
VLT BROWNING MEDALLION UNIT 0012WA,7,7331.775335454463
VLT BROWNING MEDALLION UNIT 0012WA,8,9735.311802928907
VLT BROWNING MEDALLION UNIT 0012WA,9,8028.907430523618
VLT BROWNING MEDALLION UNIT 0012WA,10,8991.846894901882
VLT BROWNING MEDALLION UNIT 0012WA,11,8551.994268570052
VLT BROWNING MEDALLION UNIT 0012WA,12,7762.60867660907
VLT BROWNING MEDALLION UNIT 0012WA,13,7321.630621019622
VLT BROWNING MEDALLION UNIT 0012WA,14,6931.851671093507
VLT BROWNING MEDALLION UNIT 0012WA,15,6350.163256069569
VLT BROWNING MEDALLION UNIT 0012WA,16,6003.610300305655
VLT BROWNING MEDALLION UNIT 0012WA,17,5581.812095444577
VLT BROWNING MEDALLION UNIT 0012WA,18,5937.154495199301
VLT BROWNING MEDALLION UNIT 0012WA,19,1031.4321379297398
VLT BROWNING MEDALLION UNIT 0012WA,20,5885.313419325638
VLT BROWNING MEDALLION UNIT 0012WA,21,5634.12077924922
VLT BROWNING MEDALLION UNIT 0012WA,22,5107.451588917983
VLT BROWNING MEDALLION UNIT 0012WA,23,4628.842983221802
VLT BROWNING MEDALLION UNIT 0012WA,25,4044.095302751107
VLT BROWNING MEDALLION UNIT 0012WA,26,3808.0721809780334
VLT BROWNING MEDALLION UNIT 0012WA,27,3956.1374583777833
VLT BROWNING MEDALLION UNIT 0012WA,28,3738.644291564599
VLT BROWNING MEDALLION UNIT 0012WA,29,3417.659186399742
VLT BROWNING MEDALLION UNIT 0012WA,30,3278.4127907782254
VLT BROWNING MEDALLION UNIT 0012WA,31,2747.156966722041
VLT BROWNING MEDALLION UNIT 0012WA,32,3604.7974654899294
VLT BROWNING MEDALLION UNIT 0012WA,33,3233.627726105224
VLT BROWNING MEDALLION UNIT 0012WA,34,3223.483011670384
VLT BROWNING MEDALLION UNIT 0012WA,35,3107.611351484947
VLT BROWNING MEDALLION UNIT 0012WA,36,2932.139493994825
VLT BROWNING MEDALLION UNIT 0012WA,37,2942.4110173601007
VLT BROWNING MEDALLION UNIT 0012WA,38,1975.3661138589853
DIRE WOLF UNIT 2 0417AH,1,8549.938949938949
DIRE WOLF UNIT 2 0417AH,2,10864.705187285832
DIRE WOLF UNIT 2 0417AH,3,11370.45177045177
MCMURRY-CRIM 30 103HA,1,8078.6324786324785
MCMURRY-CRIM 30 103HA,2,12504.21836228288
MCMURRY-CRIM 30 103HA,3,11410.59829059829
MCMURRY-CRIM 30 103HA,4,8867.493796526054
MCMURRY-CRIM 30 103HA,5,5288.337468982631
MCMURRY-CRIM 30 103HA,6,9711.355311355312
MCMURRY-CRIM 30 103HA,7,8342.100909842846
MCMURRY-CRIM 30 103HA,8,4299.48717948718
MCMURRY-CRIM 30 103HA,9,1580.8105872622002
MCMURRY-CRIM 30 103HA,10,3975.3846153846152
MCMURRY-CRIM 30 103HA,11,4711.993382961125
MCMURRY-CRIM 30 103HA,12,6018.858560794045
MCMURRY-CRIM 30 103HA,13,5742.905982905983
MCMURRY-CRIM 30 103HA,14,4141.604631927213
MCMURRY-CRIM 30 103HA,15,5138.461538461538
MCMURRY-CRIM 30 103HA,16,5205.624483043838
MCMURRY-CRIM 30 103HA,17,4218.362282878412
MCMURRY-CRIM 30 103HA,18,3143.589743589744
MCMURRY-CRIM 30 103HA,19,3808.1058726220017
MCMURRY-CRIM 30 103HA,20,3282.0512820512818
MCMURRY-CRIM 30 103HA,21,2919.437551695616
MCMURRY-CRIM 30 103HA,22,2568.8888888888887
MCMURRY-CRIM 30 103HA,23,2274.9379652605458
MCMURRY-CRIM 30 103HA,24,2118.775847808106
MCMURRY-CRIM 30 103HA,25,2067.692307692308
MCMURRY-CRIM 30 103HA,26,2114.805624483044
MCMURRY-CRIM 30 103HA,27,2116.9230769230767
MCMURRY-CRIM 30 103HA,28,2149.875930521092
MCMURRY-CRIM 30 103HA,29,1596.029776674938
MCMURRY-CRIM 30 103HA,30,1354.5534924845267
MCMURRY-CRIM 30 103HA,31,1488.1720430107528
MCMURRY-CRIM 30 103HA,32,1254.7008547008547
MCMURRY-CRIM 30 103HA,33,1261.2076095947064
MCMURRY-CRIM 30 103HA,34,1297.7777777777776
MCMURRY-CRIM 30 103HA,35,1201.6542597187758
MCMURRY-CRIM 30 103HA,36,1191.0669975186104
MCMURRY-CRIM 30 103HA,37,1013.3333333333331
MCMURRY-CRIM 30 103HA,38,917.12158808933
MCMURRY-CRIM 30 103HA,39,1025.6410256410256
MCMURRY-CRIM 30 103HA,40,933.6641852770884
MCMURRY-CRIM 30 103HA,41,877.4193548387098
MCMURRY-CRIM 30 103HA,42,596.3369963369963
MCMURRY-CRIM 30 103HA,43,735.1530190239868
MCMURRY-CRIM 30 103HA,44,885.4700854700853
MCMURRY-CRIM 30 103HA,45,893.9619520264681
MCMURRY-CRIM 30 103HA,46,755.5555555555555
MCMURRY-CRIM 30 103HA,47,694.1273779983458
MCMURRY-CRIM 30 103HA,48,712.6550868486353
MCMURRY-CRIM 30 103HA,49,672.8205128205127
MCMURRY-CRIM 30 103HA,50,689.4954507857734
MCMURRY-CRIM 30 103HA,51,674.8717948717948
MCMURRY-CRIM 30 103HA,52,657.7336641852771
MCMURRY-CRIM 30 103HA,53,507.5268817204301
MCMURRY-CRIM 30 103HA,54,419.7802197802197
MCMURRY-CRIM 30 103HA,55,620.6782464846981
MCMURRY-CRIM 30 103HA,56,605.8119658119658
MCMURRY-CRIM 30 103HA,57,444.6650124069479
MCMURRY-CRIM 30 103HA,58,469.059829059829
MCMURRY-CRIM 30 103HA,59,441.3564929693962
MCMURRY-CRIM 30 103HA,60,502.8949545078577
MCMURRY-CRIM 30 103HA,61,516.9230769230769
MCMURRY-CRIM 30 103HA,62,544.5822994210091
TEXACO 41-MCMURRY B 30 103HB,1,3281.0361681329423
TEXACO 41-MCMURRY B 30 103HB,2,8874.242424242422
TEXACO 41-MCMURRY B 30 103HB,3,6540.566959921799
TEXACO 41-MCMURRY B 30 103HB,4,7019.191919191918
TEXACO 41-MCMURRY B 30 103HB,5,5279.569892473118
TEXACO 41-MCMURRY B 30 103HB,6,3948.680351906158
TEXACO 41-MCMURRY B 30 103HB,7,3317.171717171717
TEXACO 41-MCMURRY B 30 103HB,8,3114.85826001955
TEXACO 41-MCMURRY B 30 103HB,9,2656.0606060606056
TEXACO 41-MCMURRY B 30 103HB,10,2080.6451612903224
TEXACO 41-MCMURRY B 30 103HB,11,1582.1114369501463
TEXACO 41-MCMURRY B 30 103HB,12,2622.257053291536
TEXACO 41-MCMURRY B 30 103HB,13,2150.0488758553274
TEXACO 41-MCMURRY B 30 103HB,14,1924.242424242424
TEXACO 41-MCMURRY B 30 103HB,15,1851.9061583577711
TEXACO 41-MCMURRY B 30 103HB,16,1472.7272727272723
TEXACO 41-MCMURRY B 30 103HB,17,1664.711632453568
TEXACO 41-MCMURRY B 30 103HB,18,1426.1974584555228
TEXACO 41-MCMURRY B 30 103HB,19,1320.20202020202
TEXACO 41-MCMURRY B 30 103HB,20,1367.546432062561
TEXACO 41-MCMURRY B 30 103HB,21,930.8080808080808
TEXACO 41-MCMURRY B 30 103HB,22,998.533724340176
TEXACO 41-MCMURRY B 30 103HB,23,1454.5454545454545
TEXACO 41-MCMURRY B 30 103HB,24,897.1861471861471
TEXACO 41-MCMURRY B 30 103HB,25,890.5180840664711
TEXACO 41-MCMURRY B 30 103HB,26,981.8181818181818
TEXACO 41-MCMURRY B 30 103HB,27,1139.784946236559
TEXACO 41-MCMURRY B 30 103HB,28,951.5151515151514
TEXACO 41-MCMURRY B 30 103HB,29,954.0566959921798
TEXACO 41-MCMURRY B 30 103HB,30,922.2873900293256
TEXACO 41-MCMURRY B 30 103HB,31,928.2828282828282
TEXACO 41-MCMURRY B 30 103HB,32,747.8005865102639
TEXACO 41-MCMURRY B 30 103HB,33,629.2929292929292
TEXACO 41-MCMURRY B 30 103HB,34,681.3294232649071
TEXACO 41-MCMURRY B 30 103HB,35,801.5640273704789
TEXACO 41-MCMURRY B 30 103HB,36,731.060606060606
TEXACO 41-MCMURRY B 30 103HB,37,656.4027370478983
TEXACO 41-MCMURRY B 30 103HB,38,549.4949494949495
TEXACO 41-MCMURRY B 30 103HB,39,
TEXACO 41-MCMURRY B 30 103HB,40,86.86868686868686
TEXACO 41-MCMURRY B 30 103HB,41,211.1436950146628
TEXACO 41-MCMURRY B 30 103HB,42,158.84652981427175
TEXACO 41-MCMURRY B 30 103HB,43,272.72727272727275
TEXACO 41-MCMURRY B 30 103HB,44,384.1642228739003
TEXACO 41-MCMURRY B 30 103HB,45,387.3737373737373
DIRE WOLF UNIT 2 0416AH,1,4831.30300693909
DIRE WOLF UNIT 2 0416AH,2,12856.318551496006
DIRE WOLF UNIT 2 0416AH,3,13453.32819326651
LENORAH 1-14 0614AH,1,10056.538125169092
LENORAH 1-14 0614AH,2,8480.945280205364
LENORAH 1-14 0614AH,3,6608.626598679261
LENORAH 1-14 0614AH,4,6862.316515348849
LENORAH 1-14 0614AH,5,7567.38833625902
LENORAH 1-14 0614AH,6,7087.537829454438
LENORAH 1-14 0614AH,7,4835.420323776087
LENORAH 1-14 0614AH,8,4426.483449417064
LENORAH 1-14 0614AH,9,3755.601275977274
LENORAH 1-14 0614AH,10,3092.178661985566
LENORAH 1-14 0614AH,11,2936.006090463517
LENORAH 1-14 0614AH,12,2567.427345426175
LENORAH 1-14 0614AH,13,3199.0033786972194
LENORAH 1-14 0614AH,14,3343.412798781907
LENORAH 1-14 0614AH,15,2771.991417983226
LENORAH 1-14 0614AH,16,3087.5881638636693
LENORAH 1-14 0614AH,17,3040.296469670372
LENORAH 1-14 0614AH,18,2291.4236458470964
LENORAH 1-14 0614AH,19,2261.0753527078864
LENORAH 1-14 0614AH,20,2332.5468581890937
LENORAH 1-14 0614AH,21,2314.8543133442813
LENORAH 1-14 0614AH,22,2050.0877706260967
LENORAH 1-14 0614AH,23,1814.6812888125485
LENORAH 1-14 0614AH,24,1683.4536115987255
LENORAH 1-14 0614AH,25,1245.6507924523553
LENORAH 1-14 0614AH,26,1561.725715220496
LENORAH 1-14 0614AH,27,914.8206971495443
LENORAH 1-14 0614AH,28,1372.3676676922305
LENORAH 1-14 0614AH,29,1403.783889213965
LENORAH 1-14 0614AH,30,1134.2355776188049
LENORAH 1-14 0614AH,31,850.8679539691827
LENORAH 1-14 0614AH,32,1161.9698371052682
LENORAH 1-14 0614AH,33,564.2487274832166
LENORAH 1-14 0614AH,34,926.9618360314672
LENORAH 1-14 0614AH,35,993.6515726356984
LENORAH 1-14 0614AH,36,911.1501202782651
LENORAH 1-14 0614AH,37,1054.3800373732988
LENORAH 1-14 0614AH,38,794.7299873534796
LENORAH 1-14 0614AH,39,527.8218952882498
LENORAH 1-14 0614AH,40,337.59288271453465
LENORAH 1-14 0614AH,41,512.3984136272023
LENORAH 1-14 0614AH,42,36.34144346502073
LENORAH 1-14 0614AH,43,246.06982640920612
LENORAH 1-14 0614AH,44,377.2815643934389
LENORAH 1-14 0614AH,45,895.6253106576819
LENORAH 1-14 0614AH,46,365.6459267927963
LENORAH 1-14 0614AH,47,50.208573208252325
LENORAH 1-14 0614AH,48,174.42298940250956
HALSEY 6 104WA,1,6447.226611037753
HALSEY 6 104WA,2,20936.24325320996
HALSEY 6 104WA,3,18112.79129749248
HALSEY 6 104WA,4,15794.077856686336
HALSEY 6 104WA,5,13509.752254517412
HALSEY 6 104WA,6,11772.57464320822
HALSEY 6 104WA,7,9815.870461631295
HALSEY 6 104WA,8,7694.854217426427
HALSEY 6 104WA,9,6433.912008123723
HALSEY 6 104WA,10,6134.509561644229
HALSEY 6 104WA,11,5248.419215333854
HALSEY 6 104WA,12,1322.3373227396155
HALSEY 6 104WA,13,4327.2459470595295
HALSEY 6 104WA,14,6547.9902108686165
HALSEY 6 104WA,25,
HALSEY 6 104WA,26,
HALSEY 6 104WA,48,
HALSEY 6 104WA,49,
STRAIN 19 UNIT 1 1912AH,1,1112.1687525706564
STRAIN 19 UNIT 1 1912AH,2,5769.081614665961
STRAIN 19 UNIT 1 1912AH,3,6370.856102003642
STRAIN 19 UNIT 1 1912AH,4,5440.037605029673
STRAIN 19 UNIT 1 1912AH,5,4692.167577413478
VLT SAUER STUTZEN UNIT 0062WA,1,2938.878133407085
VLT SAUER STUTZEN UNIT 0062WA,2,3296.492595479345
VLT SAUER STUTZEN UNIT 0062WA,3,18970.85962839112
VLT SAUER STUTZEN UNIT 0062WA,4,15003.947401503532
VLT SAUER STUTZEN UNIT 0062WA,5,16167.52403221616
VLT SAUER STUTZEN UNIT 0062WA,6,13598.043899127548
VLT SAUER STUTZEN UNIT 0062WA,7,14592.829306313326
VLT SAUER STUTZEN UNIT 0062WA,8,13080.205164307445
VLT SAUER STUTZEN UNIT 0062WA,9,7532.069494380609
VLT SAUER STUTZEN UNIT 0062WA,10,
VLT SAUER STUTZEN UNIT 0062WA,11,6419.958263143339
VLT SAUER STUTZEN UNIT 0062WA,12,6706.02753962068
VLT SAUER STUTZEN UNIT 0062WA,13,6418.525130113393
VLT SAUER STUTZEN UNIT 0062WA,14,5221.174330995063
VLT SAUER STUTZEN UNIT 0062WA,15,5108.163829733739
VLT SAUER STUTZEN UNIT 0062WA,16,5326.477761295351
VLT SAUER STUTZEN UNIT 0062WA,17,2679.449207586386
VLT SAUER STUTZEN UNIT 0062WA,18,8091.946798079099
VLT SAUER STUTZEN UNIT 0062WA,19,5602.753962068069
VLT SAUER STUTZEN UNIT 0062WA,20,5105.775274683831
VLT SAUER STUTZEN UNIT 0062WA,21,4761.345636487064
VLT SAUER STUTZEN UNIT 0062WA,22,4564.358089299632
VLT SAUER STUTZEN UNIT 0062WA,23,4016.594171925678
VLT SAUER STUTZEN UNIT 0062WA,24,5496.622499350479
VLT SAUER STUTZEN UNIT 0062WA,25,4425.514796469967
VLT SAUER STUTZEN UNIT 0062WA,26,2821.6160041569237
VLT SAUER STUTZEN UNIT 0062WA,27,2049.3802328212605
VLT SAUER STUTZEN UNIT 0062WA,28,3129.9625373997437
VLT SAUER STUTZEN UNIT 0062WA,29,3146.4276435437773
TEXACO 41-MCMURRY B 20 102HB,1,6077.2238514174
TEXACO 41-MCMURRY B 20 102HB,2,10310.60606060606
TEXACO 41-MCMURRY B 20 102HB,3,7501.466275659824
TEXACO 41-MCMURRY B 20 102HB,4,3754.040404040404
TEXACO 41-MCMURRY B 20 102HB,5,7570.869990224828
TEXACO 41-MCMURRY B 20 102HB,6,6432.551319648093
TEXACO 41-MCMURRY B 20 102HB,7,5643.434343434343
TEXACO 41-MCMURRY B 20 102HB,8,4573.802541544477
TEXACO 41-MCMURRY B 20 102HB,9,3788.888888888888
TEXACO 41-MCMURRY B 20 102HB,10,2938.4164222873897
TEXACO 41-MCMURRY B 20 102HB,11,3159.3352883675466
TEXACO 41-MCMURRY B 20 102HB,12,2477.011494252873
TEXACO 41-MCMURRY B 20 102HB,13,2803.030303030303
TEXACO 41-MCMURRY B 20 102HB,14,2276.767676767676
TEXACO 41-MCMURRY B 20 102HB,15,1882.2091886608016
TEXACO 41-MCMURRY B 20 102HB,16,2546.464646464646
TEXACO 41-MCMURRY B 20 102HB,17,2410.557184750733
TEXACO 41-MCMURRY B 20 102HB,18,1998.533724340176
TEXACO 41-MCMURRY B 20 102HB,19,1723.7373737373734
TEXACO 41-MCMURRY B 20 102HB,20,1738.0254154447705
TEXACO 41-MCMURRY B 20 102HB,21,1331.8181818181818
TEXACO 41-MCMURRY B 20 102HB,22,1465.7869012707722
TEXACO 41-MCMURRY B 20 102HB,23,1459.4330400782014
TEXACO 41-MCMURRY B 20 102HB,24,1022.1861471861472
TEXACO 41-MCMURRY B 20 102HB,25,1446.7253176930597
TEXACO 41-MCMURRY B 20 102HB,26,1720.7070707070704
TEXACO 41-MCMURRY B 20 102HB,27,1043.9882697947214
TEXACO 41-MCMURRY B 20 102HB,28,1008.080808080808
TEXACO 41-MCMURRY B 20 102HB,29,974.5845552297164
TEXACO 41-MCMURRY B 20 102HB,30,951.1241446725317
TEXACO 41-MCMURRY B 20 102HB,31,839.3939393939393
TEXACO 41-MCMURRY B 20 102HB,32,770.772238514174
TEXACO 41-MCMURRY B 20 102HB,33,563.6363636363636
TEXACO 41-MCMURRY B 20 102HB,34,507.82013685239485
TEXACO 41-MCMURRY B 20 102HB,35,481.427174975562
TEXACO 41-MCMURRY B 20 102HB,36,398.8095238095238
TEXACO 41-MCMURRY B 20 102HB,37,640.7624633431085
TEXACO 41-MCMURRY B 20 102HB,38,537.8787878787879
TEXACO 41-MCMURRY B 20 102HB,39,2.443792766373412
TEXACO 41-MCMURRY B 20 102HB,40,101.010101010101
TEXACO 41-MCMURRY B 20 102HB,41,338.7096774193548
TEXACO 41-MCMURRY B 20 102HB,42,101.66177908113391
TEXACO 41-MCMURRY B 20 102HB,43,150.0
TEXACO 41-MCMURRY B 20 102HB,44,124.1446725317693
TEXACO 41-MCMURRY B 20 102HB,45,184.84848484848484
DOOLITTLE 6 102,1,3400.878339870595
DOOLITTLE 6 102,2,16344.90791057414
DOOLITTLE 6 102,3,14261.369807905055
DOOLITTLE 6 102,4,11393.355026879017
DOOLITTLE 6 102,5,10546.151774793743
DOOLITTLE 6 102,6,9946.830265848668
DOOLITTLE 6 102,7,8104.648107113773
DOOLITTLE 6 102,8,7249.160213215326
DOOLITTLE 6 102,9,6893.5123753783655
DOOLITTLE 6 102,10,3552.040177398266
DOOLITTLE 6 102,11,6887.118645243404
DOOLITTLE 6 102,12,1327.5152238728492
DOOLITTLE 6 102,13,3402.407053538502
STRAIN 19 UNIT 2 1935 1915AH,1,631.7539484621778
STRAIN 19 UNIT 2 1935 1915AH,2,12028.09353786749
STRAIN 19 UNIT 2 1935 1915AH,3,14405.400889834966
STRAIN 19 UNIT 2 1935 1915AH,4,18413.19777479378
STRAIN 19 UNIT 2 1935 1915AH,5,14901.084757089906
STRAIN 19 UNIT 2 1935 1915AH,6,12603.005307244708
TEXACO 41-MCMURRY B 30 103HA,1,7886.119257086999
TEXACO 41-MCMURRY B 30 103HA,2,15689.898989898988
TEXACO 41-MCMURRY B 30 103HA,3,15404.692082111436
TEXACO 41-MCMURRY B 30 103HA,4,13833.333333333332
TEXACO 41-MCMURRY B 30 103HA,5,9471.163245356793
TEXACO 41-MCMURRY B 30 103HA,6,7090.420332355817
TEXACO 41-MCMURRY B 30 103HA,7,5962.626262626261
TEXACO 41-MCMURRY B 30 103HA,8,5604.105571847507
TEXACO 41-MCMURRY B 30 103HA,9,4783.333333333332
TEXACO 41-MCMURRY B 30 103HA,10,3750.733137829912
TEXACO 41-MCMURRY B 30 103HA,11,2854.838709677419
TEXACO 41-MCMURRY B 30 103HA,12,4735.632183908046
TEXACO 41-MCMURRY B 30 103HA,13,3886.119257086999
TEXACO 41-MCMURRY B 30 103HA,14,3480.8080808080804
TEXACO 41-MCMURRY B 30 103HA,15,3353.3724340175954
TEXACO 41-MCMURRY B 30 103HA,16,2668.6868686868684
TEXACO 41-MCMURRY B 30 103HA,17,3020.5278592375366
TEXACO 41-MCMURRY B 30 103HA,18,2590.4203323558163
TEXACO 41-MCMURRY B 30 103HA,19,2399.494949494949
TEXACO 41-MCMURRY B 30 103HA,20,2487.7810361681327
TEXACO 41-MCMURRY B 30 103HA,21,1694.4444444444443
TEXACO 41-MCMURRY B 30 103HA,22,1820.6256109481917
TEXACO 41-MCMURRY B 30 103HA,23,2653.958944281525
TEXACO 41-MCMURRY B 30 103HA,24,1639.069264069264
TEXACO 41-MCMURRY B 30 103HA,25,1627.565982404692
TEXACO 41-MCMURRY B 30 103HA,26,1795.9595959595956
TEXACO 41-MCMURRY B 30 103HA,27,2086.999022482893
TEXACO 41-MCMURRY B 30 103HA,28,1743.9393939393938
TEXACO 41-MCMURRY B 30 103HA,29,1750.2443792766371
TEXACO 41-MCMURRY B 30 103HA,30,1694.0371456500488
TEXACO 41-MCMURRY B 30 103HA,31,1706.0606060606058
TEXACO 41-MCMURRY B 30 103HA,32,1376.3440860215055
TEXACO 41-MCMURRY B 30 103HA,33,1159.090909090909
TEXACO 41-MCMURRY B 30 103HA,34,1255.1319648093845
TEXACO 41-MCMURRY B 30 103HA,35,1479.4721407624634
TEXACO 41-MCMURRY B 30 103HA,36,1349.5670995670994
TEXACO 41-MCMURRY B 30 103HA,37,1213.0987292277614
TEXACO 41-MCMURRY B 30 103HA,38,1016.6666666666664
TEXACO 41-MCMURRY B 30 103HA,39,
TEXACO 41-MCMURRY B 30 103HA,40,161.11111111111111
TEXACO 41-MCMURRY B 30 103HA,41,391.4956011730205
TEXACO 41-MCMURRY B 30 103HA,42,295.2101661779081
TEXACO 41-MCMURRY B 30 103HA,43,507.070707070707
TEXACO 41-MCMURRY B 30 103HA,44,714.0762463343108
TEXACO 41-MCMURRY B 30 103HA,45,721.2121212121211
DARK STAR UNIT 1 2113AH,1,9860.863556137996
DARK STAR UNIT 1 2113AH,2,12815.0535559201
DARK STAR UNIT 1 2113AH,3,12520.8978593196
DARK STAR UNIT 1 2113AH,4,8325.97360958497
DARK STAR UNIT 1 2113AH,5,6893.267715269066
DARK STAR UNIT 1 2113AH,6,5658.842096416221
DARK STAR UNIT 1 2113AH,7,4684.8209977805645
DARK STAR UNIT 1 2113AH,8,4335.9221548125615
DARK STAR UNIT 1 2113AH,9,3145.956613634736
DARK STAR UNIT 1 2113AH,10,2764.8364373250984
DARK STAR UNIT 1 2113AH,11,2592.847381969974
